Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,EventName
0 days 01:04:28.336000,C SAINZ,55,,13.0,5.0,0 days 01:02:33.313000,,,0 days 00:00:50.338000,0 days 00:00:25.832000,,0 days 01:04:02.618000,0 days 01:04:28.427000,187.0,211.0,287.0,133.0,False,SOFT,1.0,True,Ferrari,0 days 00:54:56.690000,2024-03-01 16:41:32.363,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:05:57.944000,C SAINZ,55,0 days 00:01:29.608000,14.0,5.0,,,0 days 00:00:28.851000,0 days 00:00:38.404000,0 days 00:00:22.353000,0 days 01:04:57.187000,0 days 01:05:35.591000,0 days 01:05:57.944000,242.0,273.0,285.0,315.0,True,SOFT,2.0,True,Ferrari,0 days 01:04:28.336000,2024-03-01 16:51:04.009,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 01:07:53.180000,C SAINZ,55,0 days 00:01:55.236000,15.0,5.0,,0 days 01:07:51.412000,0 days 00:00:38.689000,0 days 00:00:48.202000,0 days 00:00:28.345000,0 days 01:06:36.633000,0 days 01:07:24.835000,0 days 01:07:53.180000,186.0,206.0,,199.0,False,SOFT,3.0,True,Ferrari,0 days 01:05:57.944000,2024-03-01 16:52:33.617,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:12:56.779000,C SAINZ,55,,16.0,6.0,0 days 01:11:00.478000,,,0 days 00:00:49.508000,0 days 00:00:28.162000,,0 days 01:12:28.738000,0 days 01:12:57.125000,208.0,216.0,292.0,100.0,False,SOFT,1.0,True,Ferrari,0 days 01:07:53.180000,2024-03-01 16:54:28.853,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:14:26.286000,C SAINZ,55,0 days 00:01:29.507000,17.0,6.0,,,0 days 00:00:28.850000,0 days 00:00:38.298000,0 days 00:00:22.359000,0 days 01:13:25.629000,0 days 01:14:03.927000,0 days 01:14:26.286000,242.0,273.0,284.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 01:12:56.779000,2024-03-01 16:59:32.452,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 01:16:25.835000,C SAINZ,55,,18.0,6.0,,0 days 01:16:25.835000,0 days 00:00:39.684000,0 days 00:00:48.776000,,0 days 01:15:06.151000,0 days 01:15:54.889000,,186.0,190.0,,164.0,False,SOFT,3.0,True,Ferrari,0 days 01:14:26.286000,2024-03-01 17:01:01.959,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:22:54.511000,S PEREZ,11,,1.0,1.0,0 days 00:21:03.353000,,,0 days 00:00:48.747000,0 days 00:00:26.338000,,0 days 00:22:28.219000,0 days 00:22:54.621000,219.0,236.0,289.0,85.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:21:03.353000,2024-03-01 16:07:39.026,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:24:24.732000,S PEREZ,11,0 days 00:01:30.221000,2.0,1.0,,,0 days 00:00:28.939000,0 days 00:00:38.598000,0 days 00:00:22.684000,0 days 00:23:23.450000,0 days 00:24:02.048000,0 days 00:24:24.732000,241.0,271.0,280.0,317.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:22:54.511000,2024-03-01 16:09:30.184,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:26:26.795000,S PEREZ,11,0 days 00:02:02.063000,3.0,1.0,,0 days 00:26:22.548000,0 days 00:00:38.556000,0 days 00:00:48.745000,0 days 00:00:34.762000,0 days 00:25:03.288000,0 days 00:25:52.033000,0 days 00:26:26.795000,193.0,216.0,,202.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:24:24.732000,2024-03-01 16:11:00.405,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:31:21.087000,S PEREZ,11,,4.0,2.0,0 days 00:29:32.274000,,,0 days 00:00:47.284000,0 days 00:00:26.461000,,0 days 00:30:54.726000,0 days 00:31:21.372000,201.0,228.0,291.0,150.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:26:26.795000,2024-03-01 16:13:02.468,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:32:51.587000,S PEREZ,11,0 days 00:01:30.500000,5.0,2.0,,,0 days 00:00:28.924000,0 days 00:00:38.874000,0 days 00:00:22.702000,0 days 00:31:50.011000,0 days 00:32:28.885000,0 days 00:32:51.587000,240.0,270.0,285.0,318.0,False,SOFT,5.0,False,Red Bull Racing,0 days 00:31:21.087000,2024-03-01 16:17:56.760,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:34:45.193000,S PEREZ,11,0 days 00:01:53.606000,6.0,2.0,,0 days 00:34:43.003000,0 days 00:00:34.091000,0 days 00:00:48.098000,0 days 00:00:31.417000,0 days 00:33:25.678000,0 days 00:34:13.776000,0 days 00:34:45.193000,214.0,154.0,,223.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:32:51.587000,2024-03-01 16:19:27.260,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:43:48.436000,S PEREZ,11,,7.0,3.0,0 days 00:41:52.081000,,,0 days 00:00:49.922000,0 days 00:00:23.767000,,0 days 00:43:24.840000,0 days 00:43:48.436000,219.0,255.0,289.0,102.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:34:45.193000,2024-03-01 16:21:20.866,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:45:18.368000,S PEREZ,11,0 days 00:01:29.932000,8.0,3.0,,,0 days 00:00:28.738000,0 days 00:00:38.653000,0 days 00:00:22.541000,0 days 00:44:17.174000,0 days 00:44:55.827000,0 days 00:45:18.368000,241.0,271.0,287.0,321.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:43:48.436000,2024-03-01 16:30:24.109,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:47:10.622000,S PEREZ,11,0 days 00:01:52.254000,9.0,3.0,,0 days 00:47:08.433000,0 days 00:00:34.415000,0 days 00:00:47.290000,0 days 00:00:30.549000,0 days 00:45:52.783000,0 days 00:46:40.073000,0 days 00:47:10.622000,213.0,205.0,,241.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:45:18.368000,2024-03-01 16:31:54.041,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:52:37.035000,S PEREZ,11,,10.0,4.0,0 days 00:50:33.540000,,,0 days 00:00:54.543000,0 days 00:00:26.012000,,0 days 00:52:11.108000,0 days 00:52:37.172000,225.0,122.0,290.0,75.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:47:10.622000,2024-03-01 16:33:46.295,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:54:44.973000,S PEREZ,11,0 days 00:02:07.938000,11.0,4.0,,0 days 00:54:42.589000,0 days 00:00:30.903000,0 days 00:01:01.540000,0 days 00:00:35.495000,0 days 00:53:07.938000,0 days 00:54:09.478000,0 days 00:54:44.973000,200.0,187.0,,321.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:52:37.035000,2024-03-01 16:39:12.708,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:04:12.184000,S PEREZ,11,,12.0,5.0,0 days 01:02:24.220000,,,0 days 00:00:45.620000,0 days 00:00:24.184000,,0 days 01:03:48.065000,0 days 01:04:12.190000,216.0,242.0,288.0,121.0,False,SOFT,3.0,False,Red Bull Racing,0 days 00:54:44.973000,2024-03-01 16:41:20.646,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:05:42.214000,S PEREZ,11,0 days 00:01:30.030000,13.0,5.0,,,0 days 00:00:28.817000,0 days 00:00:38.687000,0 days 00:00:22.526000,0 days 01:04:41.001000,0 days 01:05:19.688000,0 days 01:05:42.214000,241.0,271.0,287.0,320.0,True,SOFT,4.0,False,Red Bull Racing,0 days 01:04:12.184000,2024-03-01 16:50:47.857,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 01:07:29.778000,S PEREZ,11,0 days 00:01:47.564000,14.0,5.0,,0 days 01:07:27.775000,0 days 00:00:34.635000,0 days 00:00:43.669000,0 days 00:00:29.260000,0 days 01:06:16.849000,0 days 01:07:00.518000,0 days 01:07:29.778000,217.0,253.0,,226.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:05:42.214000,2024-03-01 16:52:17.887,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:13:04.120000,S PEREZ,11,,15.0,6.0,0 days 01:11:12.697000,,,0 days 00:00:48.308000,0 days 00:00:28.392000,,0 days 01:12:36.022000,0 days 01:13:04.987000,222.0,241.0,288.0,99.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:07:29.778000,2024-03-01 16:54:05.451,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:14:33.657000,S PEREZ,11,0 days 00:01:29.537000,16.0,6.0,,,0 days 00:00:28.804000,0 days 00:00:38.323000,0 days 00:00:22.410000,0 days 01:13:32.924000,0 days 01:14:11.247000,0 days 01:14:33.657000,241.0,271.0,288.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:04.120000,2024-03-01 16:59:39.793,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 01:16:31.161000,S PEREZ,11,,17.0,6.0,,0 days 01:16:31.161000,0 days 00:00:38.360000,0 days 00:00:46.567000,,0 days 01:15:12.107000,0 days 01:15:58.692000,,205.0,221.0,,196.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:14:33.657000,2024-03-01 17:01:09.330,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:22:13.147000,F ALONSO,14,,1.0,1.0,0 days 00:20:01.788000,,,0 days 00:00:48.015000,0 days 00:00:27.619000,,0 days 00:21:45.615000,0 days 00:22:13.168000,222.0,222.0,287.0,89.0,False,SOFT,1.0,True,Aston Martin,0 days 00:20:01.788000,2024-03-01 16:06:37.461,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:23:43.326000,F ALONSO,14,0 days 00:01:30.179000,2.0,1.0,,,0 days 00:00:28.889000,0 days 00:00:38.697000,0 days 00:00:22.593000,0 days 00:22:42.036000,0 days 00:23:20.733000,0 days 00:23:43.326000,243.0,267.0,287.0,313.0,True,SOFT,2.0,True,Aston Martin,0 days 00:22:13.147000,2024-03-01 16:08:48.820,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:25:47.876000,F ALONSO,14,0 days 00:02:04.550000,3.0,1.0,,0 days 00:25:46.161000,0 days 00:00:39.063000,0 days 00:00:51.300000,0 days 00:00:34.187000,0 days 00:24:22.389000,0 days 00:25:13.689000,0 days 00:25:47.876000,191.0,164.0,,216.0,False,SOFT,3.0,True,Aston Martin,0 days 00:23:43.326000,2024-03-01 16:10:18.999,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:31:00.888000,F ALONSO,14,,4.0,2.0,0 days 00:28:47.532000,,,0 days 00:00:49.120000,0 days 00:00:29.725000,,0 days 00:30:31.368000,0 days 00:31:01.171000,223.0,207.0,288.0,42.0,False,SOFT,4.0,False,Aston Martin,0 days 00:25:47.876000,2024-03-01 16:12:23.549,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:32:54.813000,F ALONSO,14,0 days 00:01:53.925000,5.0,2.0,,0 days 00:32:52.991000,0 days 00:00:29.759000,0 days 00:00:53.053000,0 days 00:00:31.113000,0 days 00:31:30.647000,0 days 00:32:23.700000,0 days 00:32:54.813000,221.0,231.0,,318.0,False,SOFT,5.0,False,Aston Martin,0 days 00:31:00.888000,2024-03-01 16:17:36.561,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:43:03.049000,F ALONSO,14,,6.0,3.0,0 days 00:40:48.201000,,,0 days 00:00:47.342000,0 days 00:00:25.285000,,0 days 00:42:37.836000,0 days 00:43:03.147000,221.0,217.0,285.0,36.0,False,SOFT,1.0,True,Aston Martin,0 days 00:32:54.813000,2024-03-01 16:19:30.486,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:44:33.185000,F ALONSO,14,0 days 00:01:30.136000,7.0,3.0,,,0 days 00:00:29.088000,0 days 00:00:38.642000,0 days 00:00:22.406000,0 days 00:43:32.137000,0 days 00:44:10.779000,0 days 00:44:33.185000,242.0,268.0,286.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 00:43:03.049000,2024-03-01 16:29:38.722,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:46:32.809000,F ALONSO,14,0 days 00:01:59.624000,8.0,3.0,,0 days 00:46:29.908000,0 days 00:00:37.937000,0 days 00:00:49.946000,0 days 00:00:31.741000,0 days 00:45:11.122000,0 days 00:46:01.068000,0 days 00:46:32.809000,191.0,182.0,,167.0,False,SOFT,3.0,True,Aston Martin,0 days 00:44:33.185000,2024-03-01 16:31:08.858,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:51:51.819000,F ALONSO,14,,9.0,4.0,0 days 00:49:33.072000,,,0 days 00:00:46.504000,0 days 00:00:25.216000,,0 days 00:51:26.668000,0 days 00:51:52.040000,219.0,217.0,286.0,62.0,False,SOFT,1.0,True,Aston Martin,0 days 00:46:32.809000,2024-03-01 16:33:08.482,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:53:21.620000,F ALONSO,14,0 days 00:01:29.801000,10.0,4.0,,,0 days 00:00:28.909000,0 days 00:00:38.518000,0 days 00:00:22.374000,0 days 00:52:20.728000,0 days 00:52:59.246000,0 days 00:53:21.620000,243.0,267.0,287.0,319.0,True,SOFT,2.0,True,Aston Martin,0 days 00:51:51.819000,2024-03-01 16:38:27.492,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:55:22.777000,F ALONSO,14,0 days 00:02:01.157000,11.0,4.0,,0 days 00:55:21.903000,0 days 00:00:39.358000,0 days 00:00:49.707000,0 days 00:00:32.092000,0 days 00:54:00.978000,0 days 00:54:50.685000,0 days 00:55:22.777000,187.0,185.0,,170.0,False,SOFT,3.0,True,Aston Martin,0 days 00:53:21.620000,2024-03-01 16:39:57.293,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:08:45.701000,F ALONSO,14,,12.0,5.0,0 days 01:07:01.795000,,,0 days 00:00:45.996000,0 days 00:00:24.490000,,0 days 01:08:21.269000,0 days 01:08:45.819000,218.0,219.0,284.0,173.0,False,SOFT,1.0,True,Aston Martin,0 days 00:55:22.777000,2024-03-01 16:41:58.450,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:10:15.243000,F ALONSO,14,0 days 00:01:29.542000,13.0,5.0,,,0 days 00:00:28.830000,0 days 00:00:38.236000,0 days 00:00:22.476000,0 days 01:09:14.531000,0 days 01:09:52.767000,0 days 01:10:15.243000,243.0,268.0,284.0,314.0,True,SOFT,2.0,True,Aston Martin,0 days 01:08:45.701000,2024-03-01 16:55:21.374,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 01:12:22.756000,F ALONSO,14,0 days 00:02:07.513000,14.0,5.0,,0 days 01:12:21.004000,0 days 00:00:38.476000,0 days 00:00:55.003000,0 days 00:00:34.034000,0 days 01:10:53.719000,0 days 01:11:48.722000,0 days 01:12:22.756000,172.0,181.0,,155.0,False,SOFT,3.0,True,Aston Martin,0 days 01:10:15.243000,2024-03-01 16:56:50.916,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:21:57.590000,L NORRIS,4,,1.0,1.0,0 days 00:19:56.860000,,,0 days 00:00:43.864000,0 days 00:00:27.269000,,0 days 00:21:30.389000,0 days 00:21:57.645000,221.0,242.0,283.0,75.0,False,SOFT,1.0,True,McLaren,0 days 00:19:56.860000,2024-03-01 16:06:32.533,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:23:27.733000,L NORRIS,4,0 days 00:01:30.143000,2.0,1.0,,,0 days 00:00:28.983000,0 days 00:00:38.576000,0 days 00:00:22.584000,0 days 00:22:26.573000,0 days 00:23:05.149000,0 days 00:23:27.733000,243.0,273.0,287.0,309.0,True,SOFT,2.0,True,McLaren,0 days 00:21:57.590000,2024-03-01 16:08:33.263,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:25:23.623000,L NORRIS,4,0 days 00:01:55.890000,3.0,1.0,,0 days 00:25:19.957000,0 days 00:00:33.252000,0 days 00:00:49.788000,0 days 00:00:32.850000,0 days 00:24:00.985000,0 days 00:24:50.773000,0 days 00:25:23.623000,204.0,203.0,,270.0,False,SOFT,3.0,True,McLaren,0 days 00:23:27.733000,2024-03-01 16:10:03.406,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:31:20.455000,L NORRIS,4,,4.0,2.0,0 days 00:29:20.063000,0 days 00:31:18.635000,,0 days 00:00:48.260000,0 days 00:00:28.269000,,0 days 00:30:52.186000,0 days 00:31:20.511000,216.0,245.0,,87.0,False,SOFT,1.0,True,McLaren,0 days 00:25:23.623000,2024-03-01 16:11:59.296,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:42:22.252000,L NORRIS,4,,5.0,3.0,0 days 00:40:21.179000,,,0 days 00:00:43.985000,0 days 00:00:28.967000,,0 days 00:41:53.379000,0 days 00:42:22.271000,222.0,242.0,285.0,81.0,False,SOFT,2.0,False,McLaren,0 days 00:31:20.455000,2024-03-01 16:17:56.128,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:43:52.193000,L NORRIS,4,0 days 00:01:29.941000,6.0,3.0,,,0 days 00:00:28.836000,0 days 00:00:38.585000,0 days 00:00:22.520000,0 days 00:42:51.088000,0 days 00:43:29.673000,0 days 00:43:52.193000,242.0,273.0,287.0,313.0,True,SOFT,3.0,False,McLaren,0 days 00:42:22.252000,2024-03-01 16:28:57.925,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:45:46.280000,L NORRIS,4,0 days 00:01:54.087000,7.0,3.0,,0 days 00:45:44.438000,0 days 00:00:35.726000,0 days 00:00:50.800000,0 days 00:00:27.561000,0 days 00:44:27.919000,0 days 00:45:18.719000,0 days 00:45:46.280000,109.0,211.0,,233.0,False,SOFT,4.0,False,McLaren,0 days 00:43:52.193000,2024-03-01 16:30:27.866,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:52:49.464000,L NORRIS,4,,8.0,4.0,0 days 00:50:51.174000,,,0 days 00:00:48.122000,0 days 00:00:31.472000,,0 days 00:52:18.063000,0 days 00:52:49.604000,198.0,230.0,261.0,137.0,False,SOFT,1.0,True,McLaren,0 days 00:45:46.280000,2024-03-01 16:32:21.953,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:54:45.517000,L NORRIS,4,0 days 00:01:56.053000,9.0,4.0,,0 days 00:54:43.342000,0 days 00:00:38.578000,0 days 00:00:45.069000,0 days 00:00:32.406000,0 days 00:53:28.042000,0 days 00:54:13.111000,0 days 00:54:45.517000,212.0,215.0,,205.0,False,SOFT,2.0,True,McLaren,0 days 00:52:49.464000,2024-03-01 16:39:25.137,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:03:26.930000,L NORRIS,4,,10.0,5.0,0 days 01:01:40.158000,,,0 days 00:00:47.790000,0 days 00:00:25.375000,,0 days 01:03:01.619000,0 days 01:03:26.995000,197.0,214.0,284.0,185.0,False,SOFT,3.0,False,McLaren,0 days 00:54:45.517000,2024-03-01 16:41:21.190,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:04:56.609000,L NORRIS,4,0 days 00:01:29.679000,11.0,5.0,,,0 days 00:00:29.006000,0 days 00:00:38.307000,0 days 00:00:22.366000,0 days 01:03:55.936000,0 days 01:04:34.243000,0 days 01:04:56.609000,244.0,273.0,286.0,313.0,True,SOFT,4.0,False,McLaren,0 days 01:03:26.930000,2024-03-01 16:50:02.603,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 01:06:42.894000,L NORRIS,4,0 days 00:01:46.285000,12.0,5.0,,0 days 01:06:41.061000,0 days 00:00:33.576000,0 days 00:00:44.655000,0 days 00:00:28.054000,0 days 01:05:30.185000,0 days 01:06:14.840000,0 days 01:06:42.894000,198.0,226.0,,233.0,False,SOFT,5.0,False,McLaren,0 days 01:04:56.609000,2024-03-01 16:51:32.282,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:11:14.633000,L NORRIS,4,,13.0,6.0,0 days 01:09:25.292000,,,0 days 00:00:46.807000,0 days 00:00:25.258000,,0 days 01:10:49.375000,0 days 01:11:14.858000,211.0,203.0,285.0,110.0,False,SOFT,1.0,True,McLaren,0 days 01:06:42.894000,2024-03-01 16:53:18.567,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:12:44.247000,L NORRIS,4,0 days 00:01:29.614000,14.0,6.0,,,0 days 00:00:29.045000,0 days 00:00:38.207000,0 days 00:00:22.362000,0 days 01:11:43.678000,0 days 01:12:21.885000,0 days 01:12:44.247000,242.0,273.0,286.0,312.0,True,SOFT,2.0,True,McLaren,0 days 01:11:14.633000,2024-03-01 16:57:50.306,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 01:14:44.879000,L NORRIS,4,,15.0,6.0,,0 days 01:14:44.879000,0 days 00:00:36.272000,0 days 00:00:53.196000,,0 days 01:13:20.648000,0 days 01:14:13.697000,,191.0,224.0,,230.0,False,SOFT,3.0,True,McLaren,0 days 01:12:44.247000,2024-03-01 16:59:19.920,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:21:38.920000,O PIASTRI,81,,1.0,1.0,0 days 00:19:27.664000,,,0 days 00:00:45.667000,0 days 00:00:26.001000,,0 days 00:21:12.919000,0 days 00:21:39.022000,220.0,231.0,286.0,37.0,False,SOFT,1.0,True,McLaren,0 days 00:19:27.664000,2024-03-01 16:06:03.337,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:23:09.612000,O PIASTRI,81,0 days 00:01:30.692000,2.0,1.0,,,0 days 00:00:29.243000,0 days 00:00:38.780000,0 days 00:00:22.669000,0 days 00:22:08.163000,0 days 00:22:46.943000,0 days 00:23:09.612000,243.0,271.0,286.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:21:38.920000,2024-03-01 16:08:14.593,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:25:05.992000,O PIASTRI,81,0 days 00:01:56.380000,3.0,1.0,,0 days 00:25:04.192000,0 days 00:00:38.202000,0 days 00:00:49.234000,0 days 00:00:28.944000,0 days 00:23:47.814000,0 days 00:24:37.048000,0 days 00:25:05.992000,205.0,217.0,,230.0,False,SOFT,3.0,True,McLaren,0 days 00:23:09.612000,2024-03-01 16:09:45.285,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:29:18.316000,O PIASTRI,81,,4.0,2.0,0 days 00:27:20.608000,,,0 days 00:00:46.470000,0 days 00:00:27.067000,,0 days 00:28:51.353000,0 days 00:29:18.505000,214.0,207.0,285.0,53.0,False,SOFT,1.0,True,McLaren,0 days 00:25:05.992000,2024-03-01 16:11:41.665,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:30:48.847000,O PIASTRI,81,0 days 00:01:30.531000,5.0,2.0,,,0 days 00:00:29.243000,0 days 00:00:38.791000,0 days 00:00:22.497000,0 days 00:29:47.559000,0 days 00:30:26.350000,0 days 00:30:48.847000,241.0,273.0,287.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:29:18.316000,2024-03-01 16:15:53.989,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:32:46.212000,O PIASTRI,81,0 days 00:01:57.365000,6.0,2.0,,0 days 00:32:44.522000,0 days 00:00:36.953000,0 days 00:00:47.442000,0 days 00:00:32.970000,0 days 00:31:25.800000,0 days 00:32:13.242000,0 days 00:32:46.212000,204.0,211.0,,265.0,False,SOFT,3.0,True,McLaren,0 days 00:30:48.847000,2024-03-01 16:17:24.520,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:42:14.919000,O PIASTRI,81,,7.0,3.0,0 days 00:40:12.589000,,,0 days 00:00:44.228000,0 days 00:00:32.145000,,0 days 00:41:42.774000,0 days 00:42:15.202000,224.0,233.0,285.0,44.0,False,SOFT,4.0,False,McLaren,0 days 00:32:46.212000,2024-03-01 16:19:21.885,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:43:45.543000,O PIASTRI,81,0 days 00:01:30.624000,8.0,3.0,,,0 days 00:00:29.082000,0 days 00:00:38.889000,0 days 00:00:22.653000,0 days 00:42:44.001000,0 days 00:43:22.890000,0 days 00:43:45.543000,240.0,273.0,287.0,314.0,True,SOFT,5.0,False,McLaren,0 days 00:42:14.919000,2024-03-01 16:28:50.592,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:45:37.832000,O PIASTRI,81,0 days 00:01:52.289000,9.0,3.0,,0 days 00:45:36.111000,0 days 00:00:37.888000,0 days 00:00:46.920000,0 days 00:00:27.481000,0 days 00:44:23.431000,0 days 00:45:10.351000,0 days 00:45:37.832000,211.0,228.0,,127.0,False,SOFT,6.0,False,McLaren,0 days 00:43:45.543000,2024-03-01 16:30:21.216,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:50:59.573000,O PIASTRI,81,,10.0,4.0,0 days 00:48:57.098000,,,0 days 00:00:44.131000,0 days 00:00:33.151000,,0 days 00:50:26.422000,0 days 00:50:59.859000,228.0,193.0,285.0,49.0,False,SOFT,1.0,True,McLaren,0 days 00:45:37.832000,2024-03-01 16:32:13.505,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 00:52:29.695000,O PIASTRI,81,0 days 00:01:30.122000,11.0,4.0,,,0 days 00:00:28.955000,0 days 00:00:38.692000,0 days 00:00:22.475000,0 days 00:51:28.528000,0 days 00:52:07.220000,0 days 00:52:29.695000,242.0,273.0,287.0,314.0,True,SOFT,2.0,True,McLaren,0 days 00:50:59.573000,2024-03-01 16:37:35.246,1,,False,,False,True,2024,Bahrain Grand Prix
0 days 00:54:26.973000,O PIASTRI,81,0 days 00:01:57.278000,12.0,4.0,,0 days 00:54:25.235000,0 days 00:00:38.968000,0 days 00:00:49.908000,0 days 00:00:28.402000,0 days 00:53:08.663000,0 days 00:53:58.571000,0 days 00:54:26.973000,180.0,232.0,,241.0,False,SOFT,3.0,True,McLaren,0 days 00:52:29.695000,2024-03-01 16:39:05.368,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:03:34.171000,O PIASTRI,81,,13.0,5.0,0 days 01:01:44.015000,,,0 days 00:00:44.632000,0 days 00:00:27.297000,,0 days 01:03:06.963000,0 days 01:03:34.171000,222.0,223.0,286.0,109.0,False,SOFT,4.0,False,McLaren,0 days 00:54:26.973000,2024-03-01 16:41:02.646,1,,False,,False,False,2024,Bahrain Grand Prix
0 days 01:05:04.822000,O PIASTRI,81,0 days 00:01:30.651000,14.0,5.0,,,0 days 00:00:29.162000,0 days 00:00:38.852000,0 days 00:00:22.637000,0 days 01:04:03.333000,0 days 01:04:42.185000,0 days 01:05:04.822000,242.0,271.0,286.0,315.0,True,SOFT,5.0,False,McLaren,0 days 01:03:34.171000,2024-03-01 16:50:09.844,1,,False,,False,True,2024,Bahrain Grand Prix
